id,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
1841,North Lakhimpur to Tezpur,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,Karisma (Aziba),NON A/C Seater (2+1),05:35,04h 10m,09:45,3.6,400.00,25
1842,North Lakhimpur to Tezpur,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,Pranjit Travels (Under ASTC),Non AC Seater (2+1),07:15,04h 15m,11:30,3.5,450.00,37
1843,North Lakhimpur to Tezpur,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,Chartered Bus - ASTC,A/C Seater Push Back (2+2),07:45,03h 45m,11:30,4.6,561.58,7
1844,North Lakhimpur to Tezpur,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,Sparrow Travels (Under ASTC),A/C Seater Push Back (2+2),10:40,05h 20m,16:00,3.0,420.00,40
1845,North Lakhimpur to Tezpur,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,KRISHNA CHARAN TRAVELS,A/C Seater Push Back (2+2),12:00,04h 30m,16:30,4.0,450.00,40
1846,North Lakhimpur to Tezpur,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,Sparrow Travels (Under ASTC),Non AC Seater (2+2),12:30,06h 15m,18:45,3.0,350.00,40
1847,North Lakhimpur to Tezpur,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,Mahadev K.P.,Tata A/C Seater (2+2),05:00,05h 15m,10:15,1.7,460.00,41
1848,North Lakhimpur to Tezpur,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,Mahadev K.P.,Tata A/C Seater (2+2),05:20,05h 10m,10:30,1.7,460.00,41
1849,North Lakhimpur to Tezpur,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,Narayan Travels,AC Seater (2+2),07:20,05h 25m,12:45,1.0,399.00,38
1850,North Lakhimpur to Tezpur,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,Ruma Travels (Under ASTC),Non AC Seater (2+2),08:30,07h 00m,15:30,1.7,350.00,41
1851,North Lakhimpur to Tezpur,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,Debarath,A/C Seater Hi-Tech Push Back (2+2),10:00,05h 45m,15:45,2.4,460.00,40
1852,North Lakhimpur to Tezpur,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,B.M. Travels (Swastidut) - Under ASTC,Non AC Seater (2+2),10:30,05h 50m,16:20,1.9,350.00,41
1853,North Lakhimpur to Tezpur,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,Mayur Travels (Under ASTC),Non AC Seater (2+2),12:15,05h 45m,18:00,1.9,350.00,43
1854,North Lakhimpur to Tezpur,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,DESTINY TRAVELS,NON A/C Seater (2+1),20:20,27h 25m,23:45,0.0,428.00,0
1855,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,PANKAJ TRAVELS,AC Seater (2+2),05:15,05h 35m,10:50,3.3,450.00,18
1856,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Karisma (Aziba),NON A/C Seater (2+1),05:45,06h 05m,11:50,3.9,400.00,19
1857,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),06:30,05h 45m,12:15,3.6,500.00,4
1858,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Yatra Travels,NON A/C Seater (2+1),07:00,05h 40m,12:40,4.3,400.00,19
1859,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),07:45,07h 15m,15:00,3.4,500.00,25
1860,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),09:30,05h 30m,15:00,3.5,400.00,31
1861,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Mahi Travels(Under ASTC),A/C Seater (2+2),10:00,06h 30m,16:30,4.3,468.00,34
1862,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Kanchan Travels,AC Seater (2+2),10:45,06h 40m,17:25,3.2,432.00,30
1863,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Orient Transline,A/C Seater (2+1),11:30,05h 10m,16:40,4.3,476.19,27
1864,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Orient Transline,A/C Seater (2+1),12:15,06h 40m,18:55,4.0,476.19,24
1865,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Orient Transline,A/C Seater (2+1),13:00,06h 10m,19:10,4.0,476.19,29
1866,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Mahi Travels(Under ASTC),A/C Seater (2+2),14:15,05h 15m,19:30,4.2,486.00,43
1867,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Mahalaxmi Travels,A/C Seater (2+2),14:35,05h 25m,20:00,4.8,410.00,36
1868,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,RAYAN TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,06h 45m,02:00,4.7,400.00,50
1869,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,PARIJAT TRAVELS(UNDER ASTC),NON A/C Seater (2+1),19:35,06h 25m,02:00,3.8,375.00,29
1870,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),19:15,06h 15m,01:30,3.3,500.00,31
1871,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Yatra Travels,NON A/C Seater (2+1),18:00,07h 30m,01:30,3.8,450.00,32
1872,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Yatra Travels,NON AC Seater/ Sleeper (2+1),20:00,05h 00m,01:00,4.2,450.00,47
1873,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,MAHARATHI TRANSPORT,NON A/C Semi Sleeper (2+1),20:15,05h 45m,02:00,3.9,450.00,28
1874,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Laxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:45,04h 05m,23:50,4.8,600.00,38
1875,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Yatra Travels,NON AC Seater/ Sleeper (2+1),20:30,05h 45m,02:15,4.0,450.00,47
1876,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Pranjit Travels (Under ASTC),A/C Seater / Sleeper (2+1),20:45,06h 45m,03:30,3.7,550.00,45
1877,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Maharathi Travels(UNDER ASTC),NON A/C Seater (2+1),20:55,06h 35m,03:30,3.3,400.00,34
1878,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Pranjit Travels (Under ASTC),Non AC Seater (2+1),21:15,06h 15m,03:30,3.6,500.00,37
1879,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),21:15,06h 30m,03:45,4.0,500.00,30
1880,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Pranjit Travels (Under ASTC),Bharat Benz A/C Seater (2+1),21:30,06h 15m,03:45,3.6,600.00,34
1881,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,MAA Anada (UNDER ASTC),AC Seater (2+2),09:30,06h 45m,16:15,2.3,384.30,33
1882,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,DONYI POLO EXPRESS,NON A/C Seater (2+1),15:45,06h 00m,21:45,1.9,400.00,25
1883,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,DESTINY TRAVELS,NON A/C Seater (2+1),18:45,05h 39m,00:24,1.9,457.00,32
1884,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),20:00,06h 00m,02:00,2.5,450.00,31
1885,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,NORTH EAST TRAVELS(UNDER ASTC),NON A/C Seater (2+1),20:15,06h 15m,02:30,2.8,450.00,26
1886,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Pranjit Travels (Under ASTC),Non AC Seater (2+1),21:45,05h 15m,03:00,4.7,500.00,30
1887,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Chartered Bus - ASTC,A/C Seater Push Back (2+2),07:00,05h 00m,12:00,0.0,702.26,25
1888,North Lakhimpur to Dibrugarh,https://www.redbus.in/bus-tickets/north-lakhimpur-to-dibrugarh,Assam State Transport Corporation (ASTC) - 147552,Bharat Benz A/C Seater (2+2),07:30,03h 15m,10:45,4.3,235.62,19
1889,North Lakhimpur to Dibrugarh,https://www.redbus.in/bus-tickets/north-lakhimpur-to-dibrugarh,PANKAJ TRAVELS,NON A/C Hi-Tech Push Back (2+2),07:25,03h 50m,11:15,3.3,240.00,33
1890,North Lakhimpur to Dibrugarh,https://www.redbus.in/bus-tickets/north-lakhimpur-to-dibrugarh,BARBIE TRAVELS,NON A/C Hi-Tech Push Back (2+2),06:00,04h 20m,10:20,2.7,240.00,40
1891,North Lakhimpur to Dibrugarh,https://www.redbus.in/bus-tickets/north-lakhimpur-to-dibrugarh,Maa Jagadamba,NON A/C Seater (2+3),09:20,04h 40m,14:00,2.2,240.00,39
1892,North Lakhimpur to Dibrugarh,https://www.redbus.in/bus-tickets/north-lakhimpur-to-dibrugarh,Maa Jagadamba,A/C Seater Push Back (2+2),09:40,04h 45m,14:25,2.2,260.00,41
1893,North Lakhimpur to Dibrugarh,https://www.redbus.in/bus-tickets/north-lakhimpur-to-dibrugarh,Air Bus Travels,NON AC Seater / Sleeper 2+1,21:00,06h 00m,03:00,3.8,400.00,46
1894,Tinsukia to Jorhat,https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Assam State Transport Corporation (ASTC) - 139496,NON A/C Seater Push Back (2+1),08:25,05h 05m,13:30,3.3,245.00,30
1895,Tinsukia to Jorhat,https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Assam State Transport Corporation (ASTC) - 166134,Bharat Benz A/C Seater (2+2),09:00,06h 30m,15:30,3.2,281.00,22
1896,Tinsukia to Jorhat,https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Aroti Travels (Under ASTC),Non AC Seater (2+2),05:45,04h 15m,10:00,4.1,350.00,35
1897,Tinsukia to Jorhat,https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Aniruddha Travels,AC Seater (2+2),06:00,05h 10m,11:10,3.7,450.00,39
1898,Tinsukia to Jorhat,https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Chartered Bus - ASTC,A/C Seater Push Back (2+2),06:45,04h 15m,11:00,4.7,755.58,21
1899,Tinsukia to Jorhat,https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,MADHURIKA TRAVELS,A/C Seater (2+1),07:15,05h 15m,12:30,4.0,650.00,23
1900,Tinsukia to Jorhat,https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Maa Laxmi,NON A/C Seater Push Back (2+1),16:00,05h 30m,21:30,3.6,400.00,30
1901,Tinsukia to Jorhat,https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,NETWORK TRAVELS,Non A/C Seater / Sleeper (2+1),17:00,06h 00m,23:00,3.8,350.00,48
1902,Tinsukia to Jorhat,https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,NETWORK TRAVELS,NON A/C Seater Push Back (2+1),19:00,05h 30m,00:30,4.5,300.00,33
1903,Tinsukia to Jorhat,https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Purple Wings Coaches,A/C Seater / Sleeper (2+1),18:30,05h 45m,00:15,3.8,567.00,43
1904,Tinsukia to Jorhat,https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Christina Travels,NON A/C Seater (2+2),07:00,04h 15m,11:15,2.9,650.00,45
1905,Tezpur to North Lakhimpur,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,Sparrow Travels (Under ASTC),A/C Seater Push Back (2+2),05:00,05h 10m,10:10,3.3,420.00,40
1906,Tezpur to North Lakhimpur,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,KRISHNA CHARAN TRAVELS,A/C Seater Push Back (2+2),05:30,05h 30m,11:00,4.0,450.00,38
1907,Tezpur to North Lakhimpur,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,Sparrow Travels (Under ASTC),Non AC Seater (2+2),06:30,05h 30m,12:00,4.4,350.00,39
1908,Tezpur to North Lakhimpur,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,PANKAJ TRAVELS,AC Seater (2+2),10:00,05h 35m,15:35,3.3,400.00,18
1909,Tezpur to North Lakhimpur,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,Karisma (Aziba),NON A/C Seater (2+1),10:40,04h 20m,15:00,3.6,400.00,18
1910,Tezpur to North Lakhimpur,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),13:10,05h 20m,18:30,3.5,500.00,29
1911,Tezpur to North Lakhimpur,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,Mayur Travels (Under ASTC),Non AC Seater (2+2),05:45,05h 45m,11:30,1.9,350.00,43
1912,Tezpur to North Lakhimpur,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,Ruma Travels (Under ASTC),Non AC Seater (2+2),09:00,05h 40m,14:40,1.0,350.00,41
1913,Tezpur to North Lakhimpur,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,Mahadev K.P.,Tata A/C Seater (2+2),11:00,07h 15m,18:15,1.7,460.00,41
1914,Tezpur to North Lakhimpur,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,Mahadev K.P.,Tata A/C Seater (2+2),11:30,07h 00m,18:30,1.7,460.00,41
1915,Tezpur to North Lakhimpur,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,Narayan Travels,AC Seater (2+2),14:20,06h 10m,20:30,1.9,399.00,38
1916,Tezpur to North Lakhimpur,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,DESTINY TRAVELS,NON A/C Seater (2+1),23:30,04h 15m,03:45,4.1,437.00,0
1917,Tezpur to North Lakhimpur,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,Chartered Bus - ASTC,A/C Seater Push Back (2+2),11:00,04h 00m,15:00,0.0,702.26,26
1918,North Lakhimpur to Moran,https://www.redbus.in/bus-tickets/north-lakhimpur-to-moran,Assam State Transport Corporation (ASTC) - 173044,Non AC Seater (2+2),13:00,02h 30m,15:30,4.2,170.00,26
1919,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Maharathi Travels(UNDER ASTC),NON A/C Seater (2+1),20:55,07h 05m,04:00,4.5,400.00,33
1920,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Yatra Travels,NON A/C Seater (2+1),07:00,06h 40m,13:40,4.3,400.00,19
1921,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,KIRAN TRAVELS,A/C Seater (2+1),20:40,08h 20m,05:00,4.1,500.00,32
1922,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Pranjit Travels (Under ASTC),Bharat Benz A/C Seater (2+1),21:30,07h 45m,05:15,3.8,660.00,34
1923,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Pranjit Travels (Under ASTC),Non AC Seater (2+1),07:45,08h 30m,16:15,4.3,570.00,37
1924,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Yatra Travels,NON A/C Seater (2+1),18:00,08h 45m,02:45,4.0,450.00,32
1925,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,NORTH EAST TRAVELS(UNDER ASTC),NON A/C Seater (2+1),20:15,07h 45m,04:00,3.4,450.00,26
1926,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Drishti Travels,NON A/C Seater (2+1),17:30,09h 30m,03:00,3.6,432.00,32
1927,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,RAYAN TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,08h 15m,03:30,4.2,400.00,50
1928,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,PARIJAT TRAVELS(UNDER ASTC),NON A/C Seater (2+1),19:35,08h 25m,04:00,3.9,375.00,29
1929,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Drishti Travels,NON A/C Seater (2+1),16:30,09h 30m,02:00,3.9,432.00,32
1930,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Deep Travels,NON AC Seater / Sleeper 2+1,21:00,07h 15m,04:15,3.7,499.00,47
1931,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Yatra Travels,NON AC Seater/ Sleeper (2+1),20:30,06h 45m,03:15,4.5,450.00,47
1932,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Yatra Travels,NON AC Seater/ Sleeper (2+1),20:00,06h 30m,02:30,4.2,450.00,46
1933,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Laxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:45,06h 45m,02:30,4.2,600.00,40
1934,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,DONYI POLO EXPRESS,NON A/C Seater (2+1),15:45,07h 00m,22:45,4.0,400.00,25
1935,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,MAHARATHI TRANSPORT,NON A/C Semi Sleeper (2+1),20:15,07h 50m,04:05,4.2,450.00,28
1936,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),20:00,07h 50m,03:50,4.1,450.00,31
1937,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Chartered Bus - ASTC,A/C Seater Push Back (2+2),07:00,06h 00m,13:00,3.7,713.60,25
1938,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Pranjit Travels (Under ASTC),Non AC Seater (2+1),21:45,07h 15m,05:00,4.4,570.00,30
1939,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Pranjit Travels (Under ASTC),A/C Seater / Sleeper (2+1),20:45,08h 00m,04:45,4.7,620.00,47
1940,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),06:30,07h 30m,14:00,3.1,570.00,28
1941,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Karisma (Aziba),NON A/C Seater (2+1),05:45,07h 15m,13:00,3.5,480.00,18
1942,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Sylvan DEE Transport,Non AC Seater (2+1),07:30,06h 30m,14:00,3.1,460.00,17
1943,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),21:15,07h 30m,04:45,1.3,570.00,36
1944,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Pranjit Travels (Under ASTC),Non AC Seater (2+1),21:15,08h 00m,05:15,1.2,600.00,30
1945,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,GURUNANAK TRAVELS,NON A/C Seater (2+1),19:00,08h 00m,03:00,3.3,500.00,32
1946,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),16:15,09h 15m,01:30,3.3,600.00,31
1947,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,PANKAJ TRAVELS,AC Seater (2+2),05:15,07h 05m,12:20,1.9,500.00,20
1948,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),19:15,07h 15m,02:30,0.0,500.00,31
1949,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,DESTINY TRAVELS,NON A/C Seater (2+1),18:45,06h 50m,01:35,0.0,507.00,32
1950,Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Assam State Transport Corporation (ASTC) - 139846,Volvo AC Seater 2+2,06:10,03h 05m,09:15,4.4,259.00,21
1951,Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Assam State Transport Corporation (ASTC) - 149849,Volvo AC Seater 2+2,06:30,03h 30m,10:00,4.2,259.00,22
1952,Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Assam State Transport Corporation (ASTC) - 143955,Bharat Benz A/C Seater (2+2),07:00,03h 30m,10:30,4.2,259.00,23
1953,Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Assam State Transport Corporation (ASTC) - 154910,Bharat Benz A/C Seater (2+2),10:30,03h 30m,14:00,3.7,259.00,34
1954,Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Assam State Transport Corporation (ASTC) - 139720,Volvo AC Seater 2+2,13:45,03h 30m,17:15,4.2,259.00,30
1955,Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Chartered Bus - ASTC,Volvo AC Seater Pushback 2+2,06:15,03h 45m,10:00,4.0,302.91,30
1956,Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Chartered Bus - ASTC,Volvo AC Seater Pushback 2+2,07:30,03h 15m,10:45,4.2,302.91,10
1957,Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,TRINAYAN TRANSPORT (Under ASTC),A/C Seater (2+1),08:00,04h 15m,12:15,3.8,405.00,27
1958,Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,NEELKANTH TRAVELS,A/C Seater Push Back (2+2),09:05,04h 55m,14:00,4.4,250.00,41
1959,Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,MAA Anada (UNDER ASTC),AC Seater (2+2),09:30,04h 45m,14:15,3.3,292.50,33
1960,Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Mahi Travels(Under ASTC),A/C Seater (2+2),10:00,04h 45m,14:45,4.2,362.00,34
1961,Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Kanchan Travels,AC Seater (2+2),10:45,04h 00m,14:45,3.9,329.00,30
1962,Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Orient Transline,A/C Seater (2+1),11:30,03h 30m,15:00,4.0,380.95,37
1963,Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Anindita Travels,NON A/C Seater (2+1),12:30,04h 45m,17:15,4.1,405.00,37
1964,Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,TRINAYAN TRANSPORT (Under ASTC),A/C Seater (2+1),20:15,05h 00m,01:15,3.8,405.00,35
1965,Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Trishul Transport Service(Under ASTC),A/C Seater Push Back (2+1),11:30,03h 15m,14:45,3.9,509.00,27
1966,Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Orient Transline,A/C Seater (2+1),12:15,04h 15m,16:30,4.0,380.95,34
1967,Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Orient Transline,A/C Seater (2+1),13:00,03h 20m,16:20,4.0,380.95,37
1968,Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Mahalaxmi Travels,A/C Seater (2+2),14:35,02h 50m,17:25,4.1,280.00,40
1969,Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,BAIKUNTHA TRAVELS (UNDER ASTC),A/C Seater/Sleeper (2+1),20:00,03h 15m,23:15,3.3,439.00,47
1970,Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Christina Travels,NON A/C Seater (2+2),06:00,03h 00m,09:00,2.9,650.00,45
1971,Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Rishi India Travels,Bharat Benz A/C Seater (2+1),06:45,03h 15m,10:00,2.9,450.00,38
1972,Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Rishi India Travels,Non AC Seater (2+1),11:30,03h 30m,15:00,2.9,400.00,35
